"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","75+"
"[0,5)",0.196239612797102,0.184899826809172,0.0410782561478364,0.0602663034527683,0.182969570607353,0.234668451623781,0.701895685157132,0.361373866640716,0.251066951751329,0.159149050937999,0.158441012989052,0.41636266590175,0.165492619538453,0.167118878245856,0.0215568880942466,0.0598992278398437
"[5,10)",0.113220362670528,1.84679104431196,0.298629282325979,0.113721217817519,0.149783169006687,0.240436170730631,0.59958374080622,0.579487795012251,0.261886695383554,0.205825495971264,0.236253305651903,0.189083341126486,0.264421048491915,0.229656408972709,0.0222517677096776,0.0850490461258747
"[10,15)",0.0486824428658929,0.283101222605469,2.25117093674527,0.0428390181712023,0.088869872528506,0.205536625053441,0.338388029441969,0.486320227759086,0.683720704785975,0.37703125546575,0.211299410481015,0.108592581889474,0.107219922811744,0.244829863526308,0.227933265918339,0.117114007258651
"[15,20)",0.0436946576513917,0.121715129080039,0.0700013490933286,0.848149778441855,1.26045101164599,0.934943089603833,0.601617357204949,0.567337248585596,0.744076622892392,0.734337335372564,0.532120312057606,0.249724028224307,0.152252902871351,0.174120682369546,0.0651622885644431,0.0361921573806345
"[20,25)",0.0950148546717682,0.148991214845651,0.175268290232795,0.442481128387945,2.06358896798356,1.74237137714715,1.71795482289762,1.17602311973337,0.886615978954671,0.801955130752329,0.729621820601663,0.546506301628028,0.189036964113473,0.199303178371411,0.100229717206149,0.112788972120453
"[25,30)",0.218618722528544,0.197011943610922,0.120782850371076,0.419245988239262,1.0262617701159,1.8267814707274,1.8323885013632,1.35354527334224,0.903594949120724,0.874699791197566,0.833925534705496,0.594963839630652,0.336512255577607,0.260941907226712,0.200829746433438,0.23499048295574
"[30,35)",0.200809069388498,0.280173687625022,0.157514058937437,0.223600351868015,0.701226152300531,1.19394439375824,1.52261343383677,1.10546569204487,0.845867547590186,0.740181861048876,0.807440992157153,0.597877076914517,0.293058239422386,0.260214019305225,0.142427592397568,0.182962775505616
"[35,40)",0.186169398424495,0.324211445775078,0.244497217827408,0.2661411452563,0.596636024024741,0.940166362956365,1.26553378792881,1.288338883623,0.977936308823961,0.88606620090839,1.02073807679089,0.653704440050588,0.426296688152628,0.423915533578367,0.239936913776117,0.20342437798092
"[40,45)",0.15672315413812,0.22781076674993,0.230804028699612,0.290419904768773,0.575082589162324,0.730818973592825,0.982868124987335,1.04333233271453,1.07175272070463,1.02158505734674,0.917633906171268,0.706817901706177,0.315055917596486,0.413653016724764,0.244249693684984,0.274459097395903
"[45,50)",0.0960093748692392,0.149429648826922,0.150872325063476,0.189656397926857,0.362488382444655,0.54604760437165,0.652964355381651,0.686122630589283,0.717720282678502,0.966723725550937,0.85229905681064,0.538857553448719,0.30753130032182,0.247367713385292,0.158605318958029,0.205153160883045
"[50,55)",0.108903520273905,0.148555506833621,0.0869867710141061,0.216440223709385,0.447208792216106,0.636847795715723,0.735630310502447,0.567637105417115,0.63168842381787,0.775825655642659,1.14477375464988,0.770485799101308,0.311069827586977,0.176813123971124,0.140239549611732,0.238995330045295
"[55,60)",0.132668243246431,0.147049183787274,0.105359068451313,0.130237360263587,0.404559480281302,0.580406162460088,0.810775481457836,0.582354592837413,0.452729699458288,0.579148134721123,0.902699576564052,0.893985911947335,0.479085481017348,0.34173174271284,0.172832307760775,0.408207106984427
"[60,65)",0.0760250089175154,0.182846272515639,0.126460849027319,0.159309858032649,0.45453348455789,0.533954669178539,0.690353069448997,0.677069697431029,0.437523869646772,0.451337390460729,0.551194602811788,0.568163164676823,0.739020322122289,0.560902738139372,0.261678682557847,0.452430242890957
"[65,70)",0.103751416984298,0.193955238565835,0.130093254095336,0.168402240355787,0.195018748877258,0.257222070594356,0.33384888484898,0.487922387731701,0.427694870035181,0.278898305624781,0.482115090044835,0.441622999453262,0.459601445705825,0.614434818570753,0.328969872749446,0.287894994976718
"[70,75)",0.0499077157775463,0.112598629698797,0.181693806452416,0.159613885441453,0.318913944168613,0.279121381681425,0.428360814852596,0.499304924594775,0.576040396575506,0.430141892073002,0.601029930236333,0.506885210671677,0.540221846969838,0.60899971575558,0.575535078942083,0.408315349255037
"75+",0.0575791236185601,0.0864909814515007,0.15698115074941,0.0771800924542098,0.160202918318364,0.212693095730696,0.326087728912676,0.319983702241592,0.396043881731788,0.467222936958935,0.546327470560437,0.67853415048723,0.440893013968677,0.474438366009443,0.270613345881586,0.670593706045224
